data,abertura,alta,baixa,fechamento,var_abertura,media_movel_180,media_movel_240,media_movel_360,media_movel_480
2015-06-23,0.3571332157669572,0.3604217718798396,0.3565166114957917,0.3565166114957917,0.0007624676471400738,0.3466872248302089,0.35541807794548286,0.34827157366626865,0.34718310966151705
2015-06-24,0.3567487226332332,0.35982711672870704,0.35579335894843095,0.35721977000560096,-0.0006170057131014411,0.3468814596434677,0.3556420101007952,0.3485572161993911,0.3475045561686415
2015-06-25,0.3586557023778967,0.3586557023778967,0.3522539911968945,0.35423245968883793,0.0004529826850240894,0.34828506349487454,0.35709221820726417,0.35006142917285427,0.3490101966227088
2015-06-26,0.35366548295082745,0.35961743209132857,0.35346597627572685,0.35922506896363077,-0.00438249662970977,0.34770680969646184,0.35647434297142083,0.3495324250835143,0.34849544757578826
2015-06-29,0.3597974966388495,0.3597974966388495,0.3506981431423085,0.3531428449967965,0.005542212378566693,0.34830495544133927,0.3570527303912091,0.35020030251715717,0.34916830323351433
2015-06-30,0.3543513938170251,0.35656383414134385,0.35300788775905506,0.35479922916968176,-0.006677425631403178,0.3494402070507763,0.35822530886979154,0.35146003361272105,0.3504250085027907
2015-07-01,0.35511739190557806,0.35762618077475145,0.3519195223603384,0.3529564884262634,0.00044823694462564254,0.34960329697459,0.35847236738489174,0.3518304882309147,0.35079869305760336
2015-07-02,0.3529074413906991,0.3569142566110074,0.3529074413906991,0.3552352739393924,-0.002160603198930888,0.3493807230525198,0.35833294679971717,0.3518384928059786,0.35081106819785607
2015-07-03,0.3559854641564717,0.3559854641564717,0.3510518351575043,0.3520506268977844,0.002332748494076981,0.34997059282389903,0.3590168920516422,0.3526546128724202,0.3516083068364044
2015-07-06,0.353752750516072,0.354884522184612,0.34817473300683954,0.35131405203981336,-0.004008357992745575,0.3515382730737493,0.36071985494398096,0.35448443491157317,0.35340558404790484
2015-07-07,0.35217397594948263,0.35378799693266405,0.3452924387868808,0.35349085499433774,-0.002444667765320768,0.3522800391135797,0.3614659082561097,0.35541976389271773,0.3543118362219492
2015-07-08,0.35338934082904105,0.35423326776489933,0.3481975023196409,0.3496017967409091,0.001309774604452056,0.35197548190249983,0.3612201107359722,0.3553816647852834,0.35427009111020064
2015-07-10,0.348992394708104,0.35575900017500245,0.348992394708104,0.3544447690335232,-0.003780941899332709,0.3511286755564544,0.3604163208235507,0.35482690701158404,0.3537023548069664
